X (Second),CH1 (Volt),CH2 (Volt),
-4.12959e+00,-2.40e+00,-1.04e+00,
-4.12957e+00,-2.40e+00,-1.04e+00,
-4.12955e+00,-2.40e+00,-1.04e+00,
-4.12953e+00,-2.40e+00,-1.04e+00,
-4.12951e+00,-2.40e+00,-1.04e+00,
-4.12949e+00,-2.40e+00,-1.04e+00,
-4.12947e+00,-2.40e+00,-1.04e+00,
-4.12945e+00,-2.40e+00,-1.04e+00,
-4.12943e+00,-2.40e+00,-1.04e+00,
-4.12941e+00,-2.40e+00,-1.04e+00,
-4.12939e+00,-2.40e+00,-1.04e+00,
-4.12937e+00,-2.40e+00,-1.04e+00,
-4.12936e+00,-2.40e+00,-1.04e+00,
-4.12934e+00,-2.40e+00,-1.04e+00,
-4.12932e+00,-2.40e+00,-1.04e+00,
-4.12930e+00,-2.40e+00,-1.04e+00,
-4.12928e+00,-2.40e+00,-1.04e+00,
-4.12926e+00,-2.40e+00,-1.04e+00,
-4.12924e+00,-2.48e+00,-1.04e+00,
-4.12922e+00,-2.48e+00,-1.04e+00,
-4.12920e+00,-2.40e+00,-1.04e+00,
-4.12918e+00,-2.40e+00,-1.04e+00,
-4.12916e+00,-2.40e+00,-1.04e+00,
-4.12914e+00,-2.48e+00,-1.04e+00,
-4.12912e+00,-2.40e+00,-1.04e+00,
-4.12910e+00,-2.40e+00,-1.04e+00,
-4.12908e+00,-2.48e+00,-1.04e+00,
-4.12906e+00,-2.40e+00,-1.04e+00,
-4.12904e+00,-2.40e+00,-1.04e+00,
-4.12902e+00,-2.40e+00,-1.04e+00,
-4.12900e+00,-2.40e+00,-1.04e+00,
-4.12898e+00,-2.48e+00,-1.04e+00,
-4.12896e+00,-2.40e+00,-1.04e+00,
-4.12895e+00,-2.40e+00,-1.04e+00,
-4.12893e+00,-2.48e+00,-1.04e+00,
-4.12891e+00,-2.40e+00,-1.04e+00,
-4.12889e+00,-2.40e+00,-1.04e+00,
-4.12887e+00,-2.40e+00,-1.04e+00,
-4.12885e+00,-2.40e+00,-1.04e+00,
-4.12883e+00,-2.40e+00,-1.04e+00,
-4.12881e+00,-2.40e+00,-1.04e+00,
-4.12879e+00,-2.40e+00,-1.04e+00,
-4.12877e+00,-2.48e+00,-1.04e+00,
-4.12875e+00,-2.40e+00,-1.04e+00,
-4.12873e+00,-2.40e+00,-1.04e+00,
-4.12871e+00,-2.40e+00,-1.04e+00,
-4.12869e+00,-2.40e+00,-1.04e+00,
-4.12867e+00,-2.40e+00,-1.04e+00,
-4.12865e+00,-2.40e+00,-1.04e+00,
-4.12863e+00,-2.40e+00,-1.04e+00,
-4.12861e+00,-2.48e+00,-1.04e+00,
-4.12859e+00,-2.40e+00,-1.04e+00,
-4.12857e+00,-2.40e+00,-1.04e+00,
-4.12855e+00,-2.40e+00,-1.04e+00,
-4.12854e+00,-2.40e+00,-1.04e+00,
-4.12852e+00,-2.40e+00,-1.04e+00,
-4.12850e+00,-2.48e+00,-1.04e+00,
-4.12848e+00,-2.40e+00,-1.04e+00,
-4.12846e+00,-2.40e+00,-1.04e+00,
-4.12844e+00,-2.40e+00,-1.04e+00,
-4.12842e+00,-2.48e+00,-1.04e+00,
-4.12840e+00,-2.40e+00,-1.04e+00,
-4.12838e+00,-2.40e+00,-1.04e+00,
-4.12836e+00,-2.40e+00,-1.04e+00,
-4.12834e+00,-2.40e+00,-1.04e+00,
-4.12832e+00,-2.40e+00,-1.04e+00,
-4.12830e+00,-2.40e+00,-1.04e+00,
-4.12828e+00,-2.40e+00,-1.04e+00,
-4.12826e+00,-2.40e+00,-1.04e+00,
-4.12824e+00,-2.40e+00,-1.04e+00,
-4.12822e+00,-2.40e+00,-1.04e+00,
-4.12820e+00,-2.40e+00,-1.04e+00,
-4.12818e+00,-2.40e+00,-1.04e+00,
-4.12816e+00,-2.48e+00,-1.04e+00,
-4.12814e+00,-2.48e+00,-1.04e+00,
-4.12812e+00,-2.40e+00,-1.04e+00,
-4.12811e+00,-2.40e+00,-1.04e+00,
-4.12809e+00,-2.40e+00,-1.04e+00,
-4.12807e+00,-2.40e+00,-1.04e+00,
-4.12805e+00,-2.40e+00,-1.12e+00,
-4.12803e+00,-2.40e+00,-1.04e+00,
-4.12801e+00,-2.40e+00,-1.04e+00,
-4.12799e+00,-2.40e+00,-1.12e+00,
-4.12797e+00,-2.40e+00,-1.04e+00,
-4.12795e+00,-2.40e+00,-1.04e+00,
-4.12793e+00,-2.40e+00,-1.04e+00,
-4.12791e+00,-2.48e+00,-1.04e+00,
-4.12789e+00,-2.40e+00,-1.04e+00,
-4.12787e+00,-2.40e+00,-1.04e+00,
-4.12785e+00,-2.48e+00,-1.04e+00,
-4.12783e+00,-2.40e+00,-1.04e+00,
-4.12781e+00,-2.40e+00,-1.04e+00,
-4.12779e+00,-2.40e+00,-1.04e+00,
-4.12777e+00,-2.40e+00,-1.04e+00,
-4.12775e+00,-2.48e+00,-1.04e+00,
-4.12773e+00,-2.40e+00,-1.04e+00,
-4.12771e+00,-2.40e+00,-1.04e+00,
-4.12770e+00,-2.40e+00,-1.04e+00,
-4.12768e+00,-2.40e+00,-1.04e+00,
-4.12766e+00,-2.40e+00,-1.12e+00,
-4.12764e+00,-2.40e+00,-1.04e+00,
-4.12762e+00,-2.40e+00,-1.04e+00,
-4.12760e+00,-2.40e+00,-1.04e+00,
-4.12758e+00,-2.40e+00,-1.04e+00,
-4.12756e+00,-2.40e+00,-1.04e+00,
-4.12754e+00,-2.40e+00,-1.04e+00,
-4.12752e+00,-2.40e+00,-1.04e+00,
-4.12750e+00,-2.40e+00,-1.04e+00,
-4.12748e+00,-2.40e+00,-1.04e+00,
-4.12746e+00,-2.40e+00,-1.04e+00,
-4.12744e+00,-2.40e+00,-1.04e+00,
-4.12742e+00,-2.40e+00,-1.04e+00,
-4.12740e+00,-2.40e+00,-1.04e+00,
-4.12738e+00,-2.40e+00,-1.04e+00,
-4.12736e+00,-2.40e+00,-1.04e+00,
-4.12734e+00,-2.40e+00,-1.04e+00,
-4.12732e+00,-2.40e+00,-1.04e+00,
-4.12730e+00,-2.40e+00,-1.04e+00,
-4.12729e+00,-2.40e+00,-1.04e+00,
-4.12727e+00,-2.40e+00,-1.04e+00,
-4.12725e+00,-2.40e+00,-1.04e+00,
-4.12723e+00,-2.40e+00,-1.04e+00,
-4.12721e+00,-2.40e+00,-1.04e+00,
-4.12719e+00,-2.40e+00,-1.04e+00,
-4.12717e+00,-2.40e+00,-1.04e+00,
-4.12715e+00,-2.40e+00,-1.04e+00,
-4.12713e+00,-2.40e+00,-1.04e+00,
-4.12711e+00,-2.40e+00,-1.04e+00,
-4.12709e+00,-2.40e+00,-1.04e+00,
-4.12707e+00,-2.40e+00,-1.04e+00,
-4.12705e+00,-2.40e+00,-1.04e+00,
-4.12703e+00,-2.40e+00,-1.04e+00,
-4.12701e+00,-2.40e+00,-1.04e+00,
-4.12699e+00,-2.40e+00,-1.04e+00,
-4.12697e+00,-2.40e+00,-1.04e+00,
-4.12695e+00,-2.40e+00,-1.04e+00,
-4.12693e+00,-2.40e+00,-1.04e+00,
-4.12691e+00,-2.40e+00,-1.04e+00,
-4.12689e+00,-2.40e+00,-1.04e+00,
-4.12687e+00,-2.40e+00,-1.04e+00,
-4.12686e+00,-2.40e+00,-1.04e+00,
-4.12684e+00,-2.40e+00,-1.04e+00,
-4.12682e+00,-2.40e+00,-1.04e+00,
-4.12680e+00,-2.40e+00,-1.12e+00,
-4.12678e+00,-2.40e+00,-1.04e+00,
-4.12676e+00,-2.40e+00,-1.04e+00,
-4.12674e+00,-2.40e+00,-1.04e+00,
-4.12672e+00,-2.40e+00,-1.04e+00,
-4.12670e+00,-2.40e+00,-1.04e+00,
-4.12668e+00,-2.40e+00,-1.04e+00,
-4.12666e+00,-2.40e+00,-1.04e+00,
-4.12664e+00,-2.40e+00,-1.04e+00,
-4.12662e+00,-2.40e+00,-1.04e+00,
-4.12660e+00,-2.40e+00,-1.04e+00,
-4.12658e+00,-2.40e+00,-1.04e+00,
-4.12656e+00,-2.48e+00,-1.04e+00,
-4.12654e+00,-2.40e+00,-1.04e+00,
-4.12652e+00,-2.40e+00,-1.04e+00,
-4.12650e+00,-2.40e+00,-1.04e+00,
-4.12648e+00,-2.40e+00,-1.04e+00,
-4.12646e+00,-2.40e+00,-1.04e+00,
-4.12645e+00,-2.40e+00,-1.04e+00,
-4.12643e+00,-2.40e+00,-1.04e+00,
-4.12641e+00,-2.40e+00,-1.04e+00,
-4.12639e+00,-2.40e+00,-1.12e+00,
-4.12637e+00,-2.40e+00,-1.04e+00,
-4.12635e+00,-2.40e+00,-1.04e+00,
-4.12633e+00,-2.40e+00,-1.04e+00,
-4.12631e+00,-2.40e+00,-1.04e+00,
-4.12629e+00,-2.40e+00,-1.04e+00,
-4.12627e+00,-2.40e+00,-1.04e+00,
-4.12625e+00,-2.40e+00,-1.04e+00,
-4.12623e+00,-2.40e+00,-1.04e+00,
-4.12621e+00,-2.40e+00,-1.04e+00,
-4.12619e+00,-2.40e+00,-1.04e+00,
-4.12617e+00,-2.40e+00,-1.04e+00,
-4.12615e+00,-2.40e+00,-1.04e+00,
-4.12613e+00,-2.40e+00,-1.04e+00,
-4.12611e+00,-2.40e+00,-1.04e+00,
-4.12609e+00,-2.40e+00,-1.04e+00,
-4.12607e+00,-2.40e+00,-1.04e+00,
-4.12605e+00,-2.40e+00,-1.04e+00,
-4.12604e+00,-2.40e+00,-1.04e+00,
-4.12602e+00,-2.40e+00,-1.04e+00,
-4.12600e+00,-2.40e+00,-1.04e+00,
-4.12598e+00,-2.40e+00,-1.04e+00,
-4.12596e+00,-2.40e+00,-1.04e+00,
-4.12594e+00,-2.40e+00,-1.04e+00,
-4.12592e+00,-2.40e+00,-1.04e+00,
-4.12590e+00,-2.40e+00,-1.04e+00,
-4.12588e+00,-2.40e+00,-1.04e+00,
-4.12586e+00,-2.40e+00,-1.12e+00,
-4.12584e+00,-2.40e+00,-1.04e+00,
-4.12582e+00,-2.40e+00,-1.04e+00,
-4.12580e+00,-2.32e+00,-1.04e+00,
-4.12578e+00,-2.40e+00,-1.04e+00,
-4.12576e+00,-2.40e+00,-1.04e+00,
-4.12574e+00,-2.40e+00,-1.04e+00,
-4.12572e+00,-2.40e+00,-1.12e+00,
-4.12570e+00,-2.40e+00,-1.04e+00,
-4.12568e+00,-2.40e+00,-1.04e+00,
-4.12566e+00,-2.40e+00,-1.04e+00,
-4.12564e+00,-2.40e+00,-1.04e+00,
-4.12563e+00,-2.40e+00,-1.04e+00,
-4.12561e+00,-2.40e+00,-1.04e+00,
-4.12559e+00,-2.40e+00,-1.04e+00,
-4.12557e+00,-2.40e+00,-1.04e+00,
-4.12555e+00,-2.40e+00,-1.04e+00,
-4.12553e+00,-2.40e+00,-1.04e+00,
-4.12551e+00,-2.40e+00,-1.04e+00,
-4.12549e+00,-2.40e+00,-1.04e+00,
-4.12547e+00,-2.40e+00,-1.04e+00,
-4.12545e+00,-2.40e+00,-1.04e+00,
-4.12543e+00,-2.40e+00,-1.04e+00,
-4.12541e+00,-2.40e+00,-1.04e+00,
-4.12539e+00,-2.40e+00,-1.04e+00,
-4.12537e+00,-2.40e+00,-1.04e+00,
-4.12535e+00,-2.40e+00,-1.04e+00,
-4.12533e+00,-2.40e+00,-1.12e+00,
-4.12531e+00,-2.40e+00,-1.04e+00,
-4.12529e+00,-2.40e+00,-1.12e+00,
-4.12527e+00,-2.40e+00,-1.12e+00,
-4.12525e+00,-2.40e+00,-1.04e+00,
-4.12523e+00,-2.32e+00,-1.04e+00,
-4.12521e+00,-2.40e+00,-1.04e+00,
-4.12520e+00,-2.40e+00,-1.04e+00,
-4.12518e+00,-2.40e+00,-1.04e+00,
-4.12516e+00,-2.40e+00,-1.04e+00,
-4.12514e+00,-2.40e+00,-1.04e+00,
-4.12512e+00,-2.40e+00,-1.04e+00,
-4.12510e+00,-2.40e+00,-1.04e+00,
-4.12508e+00,-2.40e+00,-1.12e+00,
-4.12506e+00,-2.40e+00,-1.04e+00,
-4.12504e+00,-2.40e+00,-1.12e+00,
-4.12502e+00,-2.40e+00,-1.04e+00,
-4.12500e+00,-2.40e+00,-1.04e+00,
-4.12498e+00,-2.40e+00,-1.04e+00,
-4.12496e+00,-2.40e+00,-1.04e+00,
-4.12494e+00,-2.40e+00,-1.04e+00,
-4.12492e+00,-2.40e+00,-1.04e+00,
-4.12490e+00,-2.32e+00,-1.04e+00,
-4.12488e+00,-2.40e+00,-1.04e+00,
-4.12486e+00,-2.48e+00,-1.04e+00,
-4.12484e+00,-2.40e+00,-1.12e+00,
-4.12482e+00,-2.40e+00,-1.04e+00,
-4.12480e+00,-2.40e+00,-1.04e+00,
-4.12478e+00,-2.40e+00,-1.04e+00,
-4.12477e+00,-2.40e+00,-1.12e+00,
-4.12475e+00,-2.40e+00,-1.04e+00,
-4.12473e+00,-2.40e+00,-1.12e+00,
-4.12471e+00,-2.40e+00,-1.04e+00,
-4.12469e+00,-2.40e+00,-1.04e+00,
-4.12467e+00,-2.40e+00,-1.04e+00,
-4.12465e+00,-2.40e+00,-1.04e+00,
-4.12463e+00,-2.40e+00,-1.04e+00,
-4.12461e+00,-2.40e+00,-1.04e+00,
-4.12459e+00,-2.40e+00,-1.04e+00,
-4.12457e+00,-2.40e+00,-1.04e+00,
-4.12455e+00,-2.40e+00,-1.04e+00,
-4.12453e+00,-2.40e+00,-1.04e+00,
-4.12451e+00,-2.40e+00,-1.04e+00,
-4.12449e+00,-2.40e+00,-1.04e+00,
-4.12447e+00,-2.40e+00,-1.04e+00,
-4.12445e+00,-2.40e+00,-1.04e+00,
-4.12443e+00,-2.40e+00,-1.04e+00,
-4.12441e+00,-2.40e+00,-1.12e+00,
-4.12439e+00,-2.40e+00,-1.04e+00,
-4.12437e+00,-2.40e+00,-1.04e+00,
-4.12436e+00,-2.40e+00,-1.04e+00,
-4.12434e+00,-2.40e+00,-1.04e+00,
-4.12432e+00,-2.40e+00,-1.04e+00,
-4.12430e+00,-2.40e+00,-1.04e+00,
-4.12428e+00,-2.40e+00,-1.04e+00,
-4.12426e+00,-2.40e+00,-1.04e+00,
-4.12424e+00,-2.40e+00,-1.04e+00,
-4.12422e+00,-2.40e+00,-1.04e+00,
-4.12420e+00,-2.40e+00,-1.04e+00,
-4.12418e+00,-2.32e+00,-1.04e+00,
-4.12416e+00,-2.40e+00,-1.04e+00,
-4.12414e+00,-2.40e+00,-1.04e+00,
-4.12412e+00,-2.32e+00,-1.04e+00,
-4.12410e+00,-2.40e+00,-1.04e+00,
-4.12408e+00,-2.40e+00,-1.12e+00,
-4.12406e+00,-2.40e+00,-1.04e+00,
-4.12404e+00,-2.40e+00,-1.04e+00,
-4.12402e+00,-2.40e+00,-1.04e+00,
-4.12400e+00,-2.40e+00,-1.04e+00,
-4.12398e+00,-2.40e+00,-1.12e+00,
-4.12396e+00,-2.40e+00,-1.04e+00,
-4.12395e+00,-2.40e+00,-1.04e+00,
-4.12393e+00,-2.40e+00,-1.04e+00,
-4.12391e+00,-2.40e+00,-1.04e+00,
-4.12389e+00,-2.40e+00,-1.04e+00,
-4.12387e+00,-2.40e+00,-1.04e+00,
-4.12385e+00,-2.40e+00,-1.04e+00,
-4.12383e+00,-2.40e+00,-1.04e+00,
-4.12381e+00,-2.40e+00,-1.12e+00,
-4.12379e+00,-2.40e+00,-1.12e+00,
-4.12377e+00,-2.40e+00,-1.04e+00,
-4.12375e+00,-2.40e+00,-1.12e+00,
-4.12373e+00,-2.40e+00,-1.12e+00,
-4.12371e+00,-2.40e+00,-1.04e+00,
-4.12369e+00,-2.40e+00,-1.04e+00,
-4.12367e+00,-2.40e+00,-1.04e+00,
-4.12365e+00,-2.40e+00,-1.04e+00,
-4.12363e+00,-2.40e+00,-1.04e+00,
-4.12361e+00,-2.40e+00,-1.04e+00,
-4.12359e+00,-2.40e+00,-1.04e+00,
-4.12357e+00,-2.40e+00,-1.04e+00,
-4.12355e+00,-2.40e+00,-1.04e+00,
-4.12354e+00,-2.40e+00,-1.12e+00,
-4.12352e+00,-2.40e+00,-1.04e+00,
-4.12350e+00,-2.40e+00,-1.12e+00,
-4.12348e+00,-2.40e+00,-1.04e+00,
-4.12346e+00,-2.40e+00,-1.12e+00,
-4.12344e+00,-2.40e+00,-1.04e+00,
-4.12342e+00,-2.40e+00,-1.04e+00,
-4.12340e+00,-2.40e+00,-1.04e+00,
-4.12338e+00,-2.40e+00,-1.12e+00,
-4.12336e+00,-2.40e+00,-1.04e+00,
-4.12334e+00,-2.40e+00,-1.04e+00,
-4.12332e+00,-2.40e+00,-1.04e+00,
-4.12330e+00,-2.40e+00,-1.12e+00,
-4.12328e+00,-2.40e+00,-1.04e+00,
-4.12326e+00,-2.40e+00,-1.04e+00,
-4.12324e+00,-2.40e+00,-1.04e+00,
-4.12322e+00,-2.40e+00,-1.04e+00,
-4.12320e+00,-2.40e+00,-1.04e+00,
-4.12318e+00,-2.40e+00,-1.04e+00,
-4.12316e+00,-2.40e+00,-1.04e+00,
-4.12314e+00,-2.40e+00,-1.04e+00,
-4.12313e+00,-2.40e+00,-1.04e+00,
-4.12311e+00,-2.40e+00,-1.04e+00,
-4.12309e+00,-2.40e+00,-1.04e+00,
-4.12307e+00,-2.40e+00,-1.04e+00,
-4.12305e+00,-2.40e+00,-1.04e+00,
-4.12303e+00,-2.40e+00,-1.04e+00,
-4.12301e+00,-2.40e+00,-1.04e+00,
-4.12299e+00,-2.40e+00,-1.04e+00,
-4.12297e+00,-2.40e+00,-1.12e+00,
-4.12295e+00,-2.40e+00,-1.04e+00,
-4.12293e+00,-2.40e+00,-1.04e+00,
-4.12291e+00,-2.40e+00,-1.04e+00,
-4.12289e+00,-2.40e+00,-1.12e+00,
-4.12287e+00,-2.40e+00,-1.04e+00,
-4.12285e+00,-2.40e+00,-1.04e+00,
-4.12283e+00,-2.40e+00,-1.04e+00,
-4.12281e+00,-2.40e+00,-1.04e+00,
-4.12279e+00,-2.40e+00,-1.04e+00,
-4.12277e+00,-2.40e+00,-1.04e+00,
-4.12275e+00,-2.40e+00,-1.12e+00,
-4.12273e+00,-2.40e+00,-1.04e+00,
-4.12271e+00,-2.40e+00,-1.04e+00,
-4.12270e+00,-2.40e+00,-1.04e+00,
-4.12268e+00,-2.40e+00,-1.04e+00,
-4.12266e+00,-2.40e+00,-1.04e+00,
-4.12264e+00,-2.40e+00,-1.04e+00,
-4.12262e+00,-2.40e+00,-1.04e+00,
-4.12260e+00,-2.40e+00,-1.04e+00,
-4.12258e+00,-2.40e+00,-1.04e+00,
-4.12256e+00,-2.40e+00,-1.04e+00,
-4.12254e+00,-2.40e+00,-1.04e+00,
-4.12252e+00,-2.40e+00,-1.04e+00,
-4.12250e+00,-2.40e+00,-1.04e+00,
-4.12248e+00,-2.40e+00,-1.04e+00,
-4.12246e+00,-2.40e+00,-1.04e+00,
-4.12244e+00,-2.40e+00,-1.04e+00,
-4.12242e+00,-2.40e+00,-1.04e+00,
-4.12240e+00,-2.40e+00,-1.04e+00,
-4.12238e+00,-2.40e+00,-1.12e+00,
-4.12236e+00,-2.40e+00,-1.04e+00,
-4.12234e+00,-2.40e+00,-1.04e+00,
-4.12232e+00,-2.32e+00,-1.04e+00,
-4.12230e+00,-2.40e+00,-1.04e+00,
-4.12228e+00,-2.40e+00,-1.04e+00,
-4.12227e+00,-2.40e+00,-1.04e+00,
-4.12225e+00,-2.40e+00,-1.04e+00,
-4.12223e+00,-2.40e+00,-1.04e+00,
-4.12221e+00,-2.40e+00,-1.04e+00,
-4.12219e+00,-2.32e+00,-1.04e+00,
-4.12217e+00,-2.40e+00,-1.12e+00,
-4.12215e+00,-2.40e+00,-1.04e+00,
-4.12213e+00,-2.32e+00,-1.04e+00,
-4.12211e+00,-2.40e+00,-1.04e+00,
-4.12209e+00,-2.40e+00,-1.04e+00,
-4.12207e+00,-2.40e+00,-1.04e+00,
-4.12205e+00,-2.40e+00,-1.04e+00,
-4.12203e+00,-2.40e+00,-1.04e+00,
-4.12201e+00,-2.32e+00,-1.04e+00,
-4.12199e+00,-2.40e+00,-1.04e+00,
-4.12197e+00,-2.40e+00,-1.04e+00,
-4.12195e+00,-2.32e+00,-1.04e+00,
-4.12193e+00,-2.40e+00,-1.04e+00,
-4.12191e+00,-2.40e+00,-1.04e+00,
-4.12189e+00,-2.40e+00,-1.04e+00,
-4.12187e+00,-2.40e+00,-1.04e+00,
-4.12186e+00,-2.32e+00,-1.04e+00,
-4.12184e+00,-2.40e+00,-1.04e+00,
-4.12182e+00,-2.40e+00,-1.04e+00,
-4.12180e+00,-2.40e+00,-1.04e+00,
-4.12178e+00,-2.40e+00,-1.04e+00,
-4.12176e+00,-2.40e+00,-1.12e+00,
-4.12174e+00,-2.40e+00,-1.04e+00,
-4.12172e+00,-2.40e+00,-1.04e+00,
-4.12170e+00,-2.32e+00,-1.12e+00,
-4.12168e+00,-2.40e+00,-1.04e+00,
-4.12166e+00,-2.40e+00,-1.04e+00,
-4.12164e+00,-2.40e+00,-1.04e+00,
-4.12162e+00,-2.40e+00,-1.04e+00,
-4.12160e+00,-2.40e+00,-1.04e+00,
-4.12158e+00,-2.40e+00,-1.04e+00,
-4.12156e+00,-2.40e+00,-1.04e+00,
-4.12154e+00,-2.32e+00,-1.04e+00,
-4.12152e+00,-2.40e+00,-1.04e+00,
-4.12150e+00,-2.40e+00,-1.04e+00,
-4.12148e+00,-2.40e+00,-1.04e+00,
-4.12146e+00,-2.40e+00,-1.04e+00,
-4.12145e+00,-2.40e+00,-1.04e+00,
-4.12143e+00,-2.40e+00,-1.04e+00,
-4.12141e+00,-2.40e+00,-1.04e+00,
-4.12139e+00,-2.40e+00,-1.04e+00,
-4.12137e+00,-2.40e+00,-1.04e+00,
-4.12135e+00,-2.40e+00,-1.04e+00,
-4.12133e+00,-2.40e+00,-1.12e+00,
-4.12131e+00,-2.40e+00,-1.04e+00,
-4.12129e+00,-2.40e+00,-1.12e+00,
-4.12127e+00,-2.40e+00,-1.04e+00,
-4.12125e+00,-2.40e+00,-1.04e+00,
-4.12123e+00,-2.40e+00,-1.04e+00,
-4.12121e+00,-2.40e+00,-1.12e+00,
-4.12119e+00,-2.40e+00,-1.04e+00,
-4.12117e+00,-2.40e+00,-1.04e+00,
-4.12115e+00,-2.40e+00,-1.12e+00,
-4.12113e+00,-2.40e+00,-1.04e+00,
-4.12111e+00,-2.40e+00,-1.04e+00,
-4.12109e+00,-2.40e+00,-1.04e+00,
-4.12107e+00,-2.40e+00,-1.04e+00,
-4.12105e+00,-2.40e+00,-1.12e+00,
-4.12104e+00,-2.32e+00,-1.04e+00,
-4.12102e+00,-2.32e+00,-1.04e+00,
-4.12100e+00,-2.40e+00,-1.04e+00,
-4.12098e+00,-2.40e+00,-1.04e+00,
-4.12096e+00,-2.40e+00,-1.04e+00,
-4.12094e+00,-2.40e+00,-1.04e+00,
-4.12092e+00,-2.32e+00,-1.12e+00,
-4.12090e+00,-2.40e+00,-1.04e+00,
-4.12088e+00,-2.40e+00,-1.04e+00,
-4.12086e+00,-2.40e+00,-1.12e+00,
-4.12084e+00,-2.40e+00,-1.04e+00,
-4.12082e+00,-2.40e+00,-1.04e+00,
-4.12080e+00,-2.40e+00,-1.12e+00,
-4.12078e+00,-2.40e+00,-1.04e+00,
-4.12076e+00,-2.40e+00,-1.12e+00,
-4.12074e+00,-2.40e+00,-1.04e+00,
-4.12072e+00,-2.48e+00,-1.12e+00,
-4.12070e+00,-2.40e+00,-1.04e+00,
-4.12068e+00,-2.40e+00,-1.12e+00,
-4.12066e+00,-2.40e+00,-1.12e+00,
-4.12064e+00,-2.40e+00,-1.12e+00,
-4.12063e+00,-2.32e+00,-1.12e+00,
-4.12061e+00,-2.40e+00,-1.12e+00,
-4.12059e+00,-2.40e+00,-1.12e+00,
-4.12057e+00,-2.40e+00,-1.04e+00,
-4.12055e+00,-2.40e+00,-1.04e+00,
-4.12053e+00,-2.40e+00,-1.04e+00,
-4.12051e+00,-2.40e+00,-1.04e+00,
-4.12049e+00,-2.40e+00,-1.12e+00,
-4.12047e+00,-2.40e+00,-1.04e+00,
-4.12045e+00,-2.40e+00,-1.04e+00,
-4.12043e+00,-2.40e+00,-1.04e+00,
-4.12041e+00,-2.40e+00,-1.12e+00,
-4.12039e+00,-2.40e+00,-1.12e+00,
-4.12037e+00,-2.40e+00,-1.04e+00,
-4.12035e+00,-2.40e+00,-1.04e+00,
-4.12033e+00,-2.40e+00,-1.04e+00,
-4.12031e+00,-2.40e+00,-1.04e+00,
-4.12029e+00,-2.40e+00,-1.12e+00,
-4.12027e+00,-2.40e+00,-1.04e+00,
-4.12025e+00,-2.40e+00,-1.04e+00,
-4.12023e+00,-2.40e+00,-1.04e+00,
-4.12021e+00,-2.40e+00,-1.12e+00,
-4.12020e+00,-2.40e+00,-1.04e+00,
-4.12018e+00,-2.40e+00,-1.12e+00,
-4.12016e+00,-2.40e+00,-1.04e+00,
-4.12014e+00,-2.40e+00,-1.04e+00,
-4.12012e+00,-2.32e+00,-1.04e+00,
-4.12010e+00,-2.40e+00,-1.04e+00,
-4.12008e+00,-2.40e+00,-1.12e+00,
-4.12006e+00,-2.40e+00,-1.04e+00,
-4.12004e+00,-2.40e+00,-1.04e+00,
-4.12002e+00,-2.40e+00,-1.04e+00,
-4.12000e+00,-2.40e+00,-1.04e+00,
-4.11998e+00,-2.32e+00,-1.12e+00,
-4.11996e+00,-2.40e+00,-1.04e+00,
-4.11994e+00,-2.40e+00,-1.04e+00,
-4.11992e+00,-2.40e+00,-1.04e+00,
-4.11990e+00,-2.40e+00,-1.04e+00,
-4.11988e+00,-2.40e+00,-1.04e+00,
-4.11986e+00,-2.40e+00,-1.12e+00,
-4.11984e+00,-2.40e+00,-1.04e+00,
-4.11982e+00,-2.40e+00,-1.04e+00,
-4.11980e+00,-2.32e+00,-1.04e+00,
-4.11978e+00,-2.40e+00,-1.04e+00,
-4.11977e+00,-2.40e+00,-1.04e+00,
-4.11975e+00,-2.40e+00,-1.04e+00,
-4.11973e+00,-2.40e+00,-1.04e+00,
-4.11971e+00,-2.40e+00,-1.04e+00,
-4.11969e+00,-2.40e+00,-1.04e+00,
-4.11967e+00,-2.40e+00,-1.04e+00,
-4.11965e+00,-2.40e+00,-1.04e+00,
-4.11963e+00,-2.40e+00,-1.12e+00,
-4.11961e+00,-2.32e+00,-1.04e+00,
-4.11959e+00,-2.40e+00,-1.12e+00,
-4.11957e+00,-2.40e+00,-1.04e+00,
-4.11955e+00,-2.40e+00,-1.04e+00,
-4.11953e+00,-2.40e+00,-1.04e+00,
-4.11951e+00,-2.32e+00,-1.04e+00,
-4.11949e+00,-2.40e+00,-1.12e+00,
-4.11947e+00,-2.40e+00,-1.04e+00,
-4.11945e+00,-2.40e+00,-1.04e+00,
-4.11943e+00,-2.40e+00,-1.12e+00,
-4.11941e+00,-2.40e+00,-1.04e+00,
-4.11939e+00,-2.40e+00,-1.04e+00,
-4.11937e+00,-2.40e+00,-1.04e+00,
-4.11936e+00,-2.40e+00,-1.12e+00,
-4.11934e+00,-2.40e+00,-1.04e+00,
-4.11932e+00,-2.40e+00,-1.04e+00,
-4.11930e+00,-2.40e+00,-1.04e+00,
-4.11928e+00,-2.40e+00,-1.12e+00,
-4.11926e+00,-2.40e+00,-1.04e+00,
-4.11924e+00,-2.40e+00,-1.04e+00,
-4.11922e+00,-2.40e+00,-1.12e+00,
-4.11920e+00,-2.40e+00,-1.04e+00,
-4.11918e+00,-2.40e+00,-1.04e+00,
-4.11916e+00,-2.40e+00,-1.12e+00,
-4.11914e+00,-2.40e+00,-1.04e+00,
-4.11912e+00,-2.32e+00,-1.04e+00,
